Agglomération,Echantillon,Mobilité douce,Mobilité douce (+/-),Transport individuel motorisé,Transport individuel motorisé (+/-),Transports publics,Transports publics (+/-),Autres,Autres (+/-)
Suisse,33390,0.08018419047565706,0.0027871308185406884,0.6906218580555276,0.004743812523776062,0.1990433845896848,0.00409770712071248,0.030150566879130626,0.001754940688402786
Toutes les agglomérations,25279,0.0867280622926004,0.0033194848198856083,0.6609097762336053,0.005583667274025191,0.22387855235692314,0.00491656625700288,0.02848360911687137,0.001962064966791556
